3.0577113112983E-8	2.9121263153348484E-8	2.490185388582222E-8	2.2480875065239812E-8	2.093085062569847E-8	1.986242444524754E-8	1.908670271176818E-8	1.8501911092750777E-8	1.804868723280755E-8	1.769020445971238E-8	1.7402475902889402E-8	1.7169260659447234E-8	1.6979220873376215E-8	1.68242539700907E-8	1.6698473281871733E-8	1.6597564053520055E-8	1.6518366426983264E-8	1.6458601537759186E-8	1.641669192688116E-8	1.6391647489355334E-8	1.638300026662342E-8	1.6390779306589806E-8	1.6415522706912237E-8	1.645832925584243E-8	1.6520958035386432E-8	1.660599242460036E-8	1.6717097427312747E-8	1.6859420187117268E-8	1.704022076838351E-8	1.7269889740887503E-8	1.7563645312762294E-8	1.7944484632332066E-8	1.8448584458863508E-8	1.9135816079976746E-8	2.0111840547263478E-8	2.1579216878179064E-8	2.3971353675172576E-8	2.8368968993264524E-8	2.7821224244183647E-8	2.3609935982915233E-8	2.1269794345871132E-8	1.980629418997969E-8	1.881386253905646E-8	1.8100503427884234E-8	1.7564970774813263E-8	1.7149311610651072E-8	1.6818145465620336E-8	1.654872143874821E-8	1.6325773097466858E-8	1.613868624548935E-8	1.597985717673629E-8	1.5843698355696576E-8	1.5726013095207366E-8	1.5623589230769507E-8	1.5533927438447886E-8	1.5455054946768005E-8	1.5385394919820472E-8	1.532367303750798E-8	1.526884948397089E-8	1.522006864091952E-8	1.5176621343495745E-8	1.513791619868783E-8	1.5103457541875282E-8	1.507282832511892E-8	1.504567671870996E-8	1.5021705544509888E-8	1.500066389609623E-8	1.4982340469095535E-8	1.4966558246766147E-8	1.4953170275130674E-8	1.494205632847844E-8	1.493312031656931E-8	1.4926288324104614E-8	1.4921507204404354E-8	1.491874367530949E-8	1.4917983888087578E-8	1.4919233461268707E-8	1.4922517992349968E-8	1.4927884082774755E-8	1.493540093720794E-8	1.4945162628999928E-8	1.4957291162611903E-8	1.4971940514382854E-8	1.49893019006221E-8	1.5009610614213353E-8	1.5033154898882847E-8	1.506028751076351E-8	1.509144087535905E-8	1.5127147123956695E-8	1.5168064849146663E-8	1.5215015254271094E-8	1.526903164999824E-8	1.5331428246835483E-8	1.540389737526457E-8	1.5488649462607982E-8	1.558861880680594E-8	1.5707773216329708E-8	1.585159236987878E-8	1.602782926391109E-8	1.6247764545018673E-8	1.652835647166166E-8
2.9687856268965067E-8	2.8296654242667773E-8	2.4237086303378814E-8	2.1937309910959555E-8	2.0480332783154357E-8	1.9484252345723084E-8	1.876543118635621E-8	1.8225838023784472E-8	1.7808812270077296E-8	1.7479504293657514E-8	1.7215392285893573E-8	1.7001332995123222E-8	1.682681835711136E-8	1.668437718515424E-8	1.6568604820887436E-8	1.6475554065951863E-8	1.64023431901471E-8	1.634689995165179E-8	1.6307794723319712E-8	1.62841352100777E-8	1.627550689669118E-8	1.6281950961030374E-8	1.630397703202162E-8	1.634261324728853E-8	1.6399501795912472E-8	1.6477055948031565E-8	1.6578706712888562E-8	1.6709287703986648E-8	1.687564319568525E-8	1.708761243624816E-8	1.735967695523064E-8	1.771383445432746E-8	1.8184872582569564E-8	1.8830659522092238E-8	1.9753799146401696E-8	2.115174622954878E-8	2.3448065406434863E-8	2.7699602458348456E-8	2.7365898238224723E-8	2.3203359452254877E-8	2.091814602755144E-8	1.950412932155428E-8	1.8553901651354516E-8	1.787597188813063E-8	1.7370094227667656E-8	1.6979308906149046E-8	1.6669093672927458E-8	1.6417404955000002E-8	1.6209549120596285E-8	1.6035373329150152E-8	1.5887645547646557E-8	1.5761078555675318E-8	1.5651719379708234E-8	1.5556554626217627E-8	1.547324794280745E-8	1.5399960889324306E-8	1.533522793560286E-8	1.527786745969323E-8	1.5226917227554794E-8	1.5181586858592677E-8	1.5141222293848763E-8	1.5105278888976293E-8	1.507330080143852E-8	1.504490503796567E-8	1.5019768999864667E-8	1.499762068837431E-8	1.4978230959206937E-8	1.4961407376465568E-8	1.494698933217835E-8	1.4934844182533725E-8	1.4924864215028548E-8	1.4916964308569635E-8	1.4911080185721644E-8	1.490716718600141E-8	1.49051995138909E-8	1.490516993696512E-8	1.490708992983308E-8	1.4910990279955854E-8	1.4916922193341757E-8	1.492495896331405E-8	1.493519829611525E-8	1.494776542574487E-8	1.4962817200898097E-8	1.4980547394410815E-8	1.5001193577870386E-8	1.5025046032195135E-8	1.5052459345845914E-8	1.508386761147283E-8	1.5119804508863112E-8	1.516093011950477E-8	1.5208067156274274E-8	1.5262250575139714E-8	1.5324796539841693E-8	1.539739990782789E-8	1.5482274628474284E-8	1.558236020119535E-8	1.5701632454281735E-8	1.58455838508233E-8	1.6021988362768246E-8	1.624216204890402E-8	1.6523124876959043E-8
2.9088515590416E-8	2.7742408375787867E-8	2.377973450465998E-8	2.155587937033189E-8	2.0158697133223064E-8	1.9210101499965115E-8	1.852930163690873E-8	1.8020375105364168E-8	1.762823180905457E-8	1.7319201645268898E-8	1.707165655591995E-8	1.6871135922064707E-8	1.6707656414355484E-8	1.6574151893924557E-8	1.646553070253794E-8	1.6378086700583055E-8	1.6309121937982176E-8	1.625670133326062E-8	1.6219493443222576E-8	1.6196670487174818E-8	1.618785221102014E-8	1.6193085603583104E-8	1.6212857974832956E-8	1.624814585590411E-8	1.6300507767822234E-8	1.6372236558753478E-8	1.6466598912083948E-8	1.6588209709740874E-8	1.6743624744655103E-8	1.6942302295048817E-8	1.719821570201839E-8	1.753267171615278E-8	1.7979489531035225E-8	1.8595115318827326E-8	1.9479912011419766E-8	2.082740290237072E-8	2.305305522938057E-8	2.719264864349159E-8	2.7064137397007298E-8	2.2917146734281225E-8	2.0662423755753347E-8	1.9279456708428542E-8	1.835728320385728E-8	1.7703764141978834E-8	1.7218853171131085E-8	1.6846014135501467E-8	1.655117036252049E-8	1.6312681999299576E-8	1.6116201760847882E-8	1.595186717093122E-8	1.5812687307676758E-8	1.5693574548040102E-8	1.5590741199480333E-8	1.5501311024581933E-8	1.542306184458817E-8	1.535425061033192E-8	1.5293491803583404E-8	1.5239671185841266E-8	1.5191883500892927E-8	1.5149386739755973E-8	1.5111568069396454E-8	1.5077918115055173E-8	1.5048011319501993E-8	1.5021490787974528E-8	1.4998056490316954E-8	1.497745600944947E-8	1.495947724674951E-8	1.4943942651683035E-8	1.493070465563377E-8	1.4919642072072858E-8	1.4910657286177615E-8	1.490367410317891E-8	1.4898636160495753E-8	1.4895505837380027E-8	1.4894263619686715E-8	1.4894907898438156E-8	1.4897455200597915E-8	1.4901940870404036E-8	1.490842024120292E-8	1.4916970362667778E-8	1.4927692378642793E-8	1.494071468939625E-8	1.4956197082454546E-8	1.497433608378808E-8	1.4995371873481676E-8	1.501959723846628E-8	1.5047369216208843E-8	1.5079124343187944E-8	1.5115398800295904E-8	1.5156855306762086E-8	1.520431945562942E-8	1.525882947250036E-8	1.5321705392138342E-8	1.539464685982725E-8	1.5479874013194027E-8	1.5580334703374474E-8	1.570001651350768E-8	1.5844429141850924E-8	1.6021372876453066E-8	1.6242205657348627E-8	1.652401710081693E-8
2.8676935173088322E-8	2.736469439926837E-8	2.346213982855781E-8	2.128679524747306E-8	1.9928635461900012E-8	1.901155293104131E-8	1.8356337423702084E-8	1.7868286206545682E-8	1.7493244435489134E-8	1.7198260747193213E-8	1.696226208392026E-8	1.6771218525522744E-8	1.661548229302083E-8	1.6488249175156324E-8	1.6384631742857102E-8	1.6301082187059773E-8	1.6235023724541647E-8	1.6184611697239403E-8	1.6148578980091618E-8	1.6126139225567474E-8	1.6116932776038652E-8	1.6121007401268543E-8	1.6138831432413935E-8	1.6171341730867936E-8	1.6220034425936288E-8	1.6287113885363834E-8	1.6375727112607005E-8	1.6490330564244364E-8	1.6637271700091672E-8	1.6825733695736308E-8	1.7069321572185296E-8	1.7388836772259974E-8	1.7817378466745394E-8	1.841030722145487E-8	1.9266208196243014E-8	2.05753274756999E-8	2.2746004393463545E-8	2.679456398534871E-8	2.6866294789424164E-8	2.2714124163145782E-8	2.0474350537717933E-8	1.9110458938332942E-8	1.820695680076281E-8	1.7570399969236478E-8	1.7100477202932383E-8	1.674073889015137E-8	1.6457304661672106E-8	1.622875129536677E-8	1.6040935663508648E-8	1.5884176384060407E-8	1.5751638829057748E-8	1.563836853073036E-8	1.554069058860518E-8	1.5455824129943E-8	1.5381627632769232E-8	1.531642637566285E-8	1.5258892861611655E-8	1.520796226101147E-8	1.516277152268212E-8	1.5122614805681158E-8	1.5086910373854964E-8	1.505517567809211E-8	1.5027008379187546E-8	1.5002071744571376E-8	1.4980083310510237E-8	1.4960806015326226E-8	1.4944041227590786E-8	1.492962324752726E-8	1.491741497046333E-8	1.4907304481735033E-8	1.4899202412111504E-8	1.489303992790902E-8	1.4888767264900297E-8	1.4886352743088075E-8	1.4885782222764815E-8	1.4887058982874026E-8	1.4890204022092984E-8	1.4895256802705836E-8	1.4902276478720362E-8	1.491134367446375E-8	1.492256291016998E-8	1.4936065809549678E-8	1.4952015274782523E-8	1.497061088204463E-8	1.499209584329177E-8	1.5016766008785766E-8	1.504498156677329E-8	1.5077182357517045E-8	1.5113908098598188E-8	1.515582538002E-8	1.5203764132524723E-8	1.525876756679089E-8	1.5322161603234195E-8	1.5395653039912996E-8	1.5481470981635395E-8	1.5582574904161274E-8	1.5702968013966218E-8	1.584818183971266E-8	1.6026048480543066E-8	1.624797438787399E-8	1.6531126926789624E-8
2.83957615585188E-8	2.711039650027952E-8	2.324479824277975E-8	2.1100185647372776E-8	1.9767216452887745E-8	1.88707571534135E-8	1.8232462916184428E-8	1.7758333259510913E-8	1.739476875693997E-8	1.7109254364719655E-8	1.6881059651488132E-8	1.6696424139516424E-8	1.6545912181496982E-8	1.642288647885866E-8	1.632259044730935E-8	1.6241577952888754E-8	1.6177349886260312E-8	1.6128119090529547E-8	1.6092658536862314E-8	1.6070206472811595E-8	1.6060413502656594E-8	1.6063323829816103E-8	1.607938825259585E-8	1.6109511314107262E-8	1.6155140439510735E-8	1.621841232625563E-8	1.630238344223008E-8	1.6411391044370202E-8	1.6551626018987565E-8	1.6732064139398367E-8	1.6966030488462104E-8	1.727393692894926E-8	1.7688315221613214E-8	1.8263643934507994E-8	1.909700716739594E-8	2.0375762277080286E-8	2.2501704376126522E-8	2.647274077535907E-8	2.674184291510484E-8	2.2570827946861953E-8	2.0335657938114507E-8	1.8982743437177784E-8	1.809146062776019E-8	1.7466661360099442E-8	1.7007485848646565E-8	1.6657362327612377E-8	1.6382449935529916E-8	1.6161422486384252E-8	1.598024867537194E-8	1.582935618231844E-8	1.5702009958656958E-8	1.5593343663559373E-8	1.5499759163866037E-8	1.5418541925548117E-8	1.53476075425693E-8	1.5285330412066435E-8	1.523042529427146E-8	1.5181863763143303E-8	1.5138814190180762E-8	1.5100597922363615E-8	1.5066656809932336E-8	1.50365288240879E-8	1.500982953198191E-8	1.4986237875248083E-8	1.4965485154989636E-8	1.4947346438398355E-8	1.4931633819089823E-8	1.4918191116192846E-8	1.490688970672911E-8	1.4897625265421233E-8	1.4890315244971859E-8	1.4884896974294447E-8	1.4881326286600408E-8	1.487957661676714E-8	1.4879638530422362E-8	1.4881519667490557E-8	1.4885245102137216E-8	1.4890858140527809E-8	1.4898421599082598E-8	1.4908019630622928E-8	1.491976019606249E-8	1.4933778317799197E-8	1.4950240301510164E-8	1.496934918090428E-8	1.499135173286227E-8	1.501654753962761E-8	1.5045300757252868E-8	1.507805551134152E-8	1.5115356222316374E-8	1.5157874726426945E-8	1.5206446907235424E-8	1.5262122852424557E-8	1.5326236582391085E-8	1.540050464085032E-8	1.5487168140776382E-8	1.558920175848038E-8	1.571062854427929E-8	1.5857006862754514E-8	1.6036206598378552E-8	1.625968990436283E-8	1.6544710649465987E-8
2.8211761936181092E-8	2.6948553558072318E-8	2.3104137323429162E-8	2.0977850566867062E-8	1.9660205047976315E-8	1.87764442804779E-8	1.814865184138794E-8	1.7683205138866482E-8	1.732681639919525E-8	1.7047221681429686E-8	1.6823891092479246E-8	1.6643223700525927E-8	1.649591043100575E-8	1.6375413974377127E-8	1.6277056125953338E-8	1.6197451339069083E-8	1.6134146188153957E-8	1.6085386438949098E-8	1.604996675645152E-8	1.602713687086249E-8	1.6016549221590442E-8	1.6018240336099535E-8	1.60326435271089E-8	1.6060635265175314E-8	1.6103622959146763E-8	1.616368923527275E-8	1.624381926947962E-8	1.6348257065875888E-8	1.6483071068119252E-8	1.6657074007080092E-8	1.688336844357336E-8	1.7182051087702692E-8	1.758518340329792E-8	1.814649027404128E-8	1.8961728142876125E-8	2.0215610456196734E-8	2.2303768487905726E-8	2.6206432241571052E-8	2.6671216060928434E-8	2.2471890365698603E-8	2.0234147235663358E-8	1.888653025478758E-8	1.8002881736630022E-8	1.7386091769868937E-8	1.6934569849170095E-8	1.6591487194352553E-8	1.6322940021844193E-8	1.610762006663986E-8	1.5931545970228477E-8	1.5785205584376145E-8	1.5661924470975813E-8	1.5556893112029015E-8	1.546656481655571E-8	1.538827076798203E-8	1.531996678440343E-8	1.5260062467797737E-8	1.5207303315930497E-8	1.516068772322184E-8	1.5119407476743894E-8	1.508280439416376E-8	1.505033825641551E-8	1.5021562777631084E-8	1.4996107384505453E-8	1.4973663256932745E-8	1.4953972538398024E-8	1.4936819936477795E-8	1.4922026150179426E-8	1.4909442713231103E-8	1.4898947951383316E-8	1.4890443830906158E-8	1.4883853533923346E-8	1.487911964032053E-8	1.487620283004892E-8	1.4875081046946366E-8	1.4875749087973429E-8	1.4878218601930459E-8	1.4882518500783736E-8	1.4888695806125124E-8	1.4896816974518148E-8	1.490696977018835E-8	1.491926578380625E-8	1.4933843734724094E-8	1.495087374470704E-8	1.4970562839309643E-8	1.4993162026276636E-8	1.5018975430088138E-8	1.504837214510348E-8	1.508180173266957E-8	1.511981467046157E-8	1.5163089628794703E-8	1.5212470301104965E-8	1.5269015822055746E-8	1.5334070848316268E-8	1.540936463740731E-8	1.5497153791380913E-8	1.5600432281414573E-8	1.5723247835812858E-8	1.5871191390084244E-8	1.605217745875274E-8	1.6277732129633452E-8	1.6565205782307972E-8
2.8105902203339853E-8	2.6861365343608363E-8	2.3026368545254658E-8	2.0908976652018472E-8	1.9599022194859287E-8	1.8721732009927072E-8	1.8099323166857364E-8	1.7638327321487948E-8	1.7285596929048613E-8	1.7008986502292423E-8	1.6788063191859055E-8	1.66093042989766E-8	1.6463463079323658E-8	1.6344051260324483E-8	1.6246428534749693E-8	1.6167237816591273E-8	1.6104046001926703E-8	1.6055111985802957E-8	1.6019237011813395E-8	1.599567120427634E-8	1.598406131790309E-8	1.5984431959371798E-8	1.5997197838369042E-8	1.602320934987302E-8	1.606383912415881E-8	1.6121124469344803E-8	1.6197991982800623E-8	1.6298609742251524E-8	1.6428946604851643E-8	1.65976819120416E-8	1.6817733905543223E-8	1.7108933360698687E-8	1.7502935261130368E-8	1.80527947794483E-8	1.885305445659873E-8	2.0085947380038175E-8	2.2141208579563226E-8	2.598196825583468E-8	2.6641454370276425E-8	2.240694519384652E-8	2.016145503994966E-8	1.8815014882053794E-8	1.793564026479501E-8	1.732408213386527E-8	1.6877896269318967E-8	1.6539905990368442E-8	1.627607516250059E-8	1.6065059333439192E-8	1.589288433823017E-8	1.5750064062685887E-8	1.5629957182753534E-8	1.5527788689768625E-8	1.5440045106414932E-8	1.536408835216065E-8	1.5297902088498526E-8	1.523992083881926E-8	1.5188912257209594E-8	1.5143894367211245E-8	1.51040763214612E-8	1.5068815300726463E-8	1.5037584691382466E-8	1.500995027811447E-8	1.4985552222480065E-8	1.4964091279867746E-8	1.4945318165066867E-8	1.492902528900549E-8	1.4915040305664092E-8	1.4903221060489795E-8	1.4893451640423105E-8	1.4885639304586026E-8	1.4879712132945862E-8	1.4875617274188017E-8	1.4873319707970085E-8	1.4872801463887465E-8	1.4874061262168449E-8	1.487711456120406E-8	1.488199401603526E-8	1.4888750371305215E-8	1.489745383342487E-8	1.4908195991454837E-8	1.4921092386612093E-8	1.4936285869045E-8	1.4953950931447877E-8	1.4974299277489567E-8	1.4997586976706584E-8	1.502412368787747E-8	1.5054284617088164E-8	1.5088526140910295E-8	1.51274064098266E-8	1.517161281630517E-8	1.5221999068558114E-8	1.5279635923852143E-8	1.534588168731458E-8	1.5422481859772126E-8	1.5511712678790695E-8	1.561659229755849E-8	1.574119890537695E-8	1.589116288438646E-8	1.6074451601346406E-8	1.630266498226195E-8	1.6593261960406804E-8
2.8068441870773297E-8	2.683971585209362E-8	2.300434093300772E-8	2.0887889154549055E-8	1.9579114238944427E-8	1.8702926249273718E-8	1.8081447301042784E-8	1.7621187462581136E-8	1.7269002770345623E-8	1.699275909601087E-8	1.677203607955443E-8	1.6593322077565257E-8	1.6447379035913965E-8	1.6327724732766344E-8	1.6229722249521872E-8	1.615001527287167E-8	1.6086168892296604E-8	1.603643760246571E-8	1.5999615565733935E-8	1.5974942966576676E-8	1.596205347292775E-8	1.596095503173432E-8	1.597204151439029E-8	1.5996137452478142E-8	1.6034583399484624E-8	1.608937668420874E-8	1.6163393565078063E-8	1.626073773785572E-8	1.638729389917168E-8	1.6551628116085186E-8	1.676650024512744E-8	1.7051508493137187E-8	1.743794457622728E-8	1.797825093795537E-8	1.8765834275239684E-8	1.9980563042507652E-8	2.2006478122741843E-8	2.579009244952489E-8	2.664375386592106E-8	2.2368840249919273E-8	2.0111731168091864E-8	1.876337795449286E-8	1.7885739083605164E-8	1.727729625448874E-8	1.683466412614475E-8	1.6500254179982475E-8	1.6239849072252162E-8	1.6032029887081777E-8	1.5862799183601783E-8	1.5722672347076504E-8	1.5605021233940676E-8	1.550508902840414E-8	1.5419382024797032E-8	1.5345281741242926E-8	1.528079040722672E-8	1.522435970685226E-8	1.5174772929792823E-8	1.5131062229032324E-8	1.5092449468625976E-8	1.5058303242271357E-8	1.502810718088399E-8	1.5001436274668207E-8	1.497793897454323E-8	1.4957323522811985E-8	1.4939347422430247E-8	1.492380926756091E-8	1.491054237508056E-8	1.4899409809283744E-8	1.489030050091506E-8	1.488312624062537E-8	1.4877819385191921E-8	1.4874331158713511E-8	1.4872630464901694E-8	1.4872703153699788E-8	1.4874551708133278E-8	1.4878195337378894E-8	1.4883670481064968E-8	1.4891031749255245E-8	1.4900353343866498E-8	1.4911731032153323E-8	1.4925284773432445E-8	1.4941162139192024E-8	1.4959542717935037E-8	1.4980643764917403E-8	1.5004727451157974E-8	1.503211019719763E-8	1.5063174762330026E-8	1.5098386025666933E-8	1.5138311782230506E-8	1.5183650449578483E-8	1.523526844170594E-8	1.5294251286863254E-8	1.5361974629170786E-8	1.5440204549658864E-8	1.5531242033457543E-8	1.5638135463202403E-8	1.5765000673050966E-8	1.5917516066848176E-8	1.6103712157378947E-8	1.6335275150521572E-8	1.6629787702166466E-8
2.8096665725712037E-8	2.68810983710124E-8	2.3036054460027894E-8	2.0912971286391584E-8	1.959915671077493E-8	1.8718926976988633E-8	1.8094097333392556E-8	1.7630992412868977E-8	1.7276343956664E-8	1.6997928564279272E-8	1.6775258596014134E-8	1.6594769833921986E-8	1.6447181892138017E-8	1.632597752482225E-8	1.6226490050735953E-8	1.6145337157108222E-8	1.6080060547148494E-8	1.6028893017509633E-8	1.5990607934719434E-8	1.5964424880768942E-8	1.5949956430140125E-8	1.5947188233068015E-8	1.5956489865956032E-8	1.5978658614632038E-8	1.6015003622852197E-8	1.606748501170399E-8	1.613893371975869E-8	1.6233396568421584E-8	1.6356684455317923E-8	1.6517263914031198E-8	1.6727754291457986E-8	1.7007544346910046E-8	1.738759262842641E-8	1.7919768915757796E-8	1.8696400076063085E-8	1.9895076513635368E-8	2.1894307421046674E-8	2.5624412370129735E-8	2.667202825773305E-8	2.2352564284071946E-8	2.008082844382162E-8	1.8728166878598058E-8	1.785028708501538E-8	1.7243299873832815E-8	1.6802813279073793E-8	1.6470779887781848E-8	1.621276537436691E-8	1.6007248296564637E-8	1.5840185495494532E-8	1.5702075673349296E-8	1.55862889926148E-8	1.5488074568392552E-8	1.54039482932698E-8	1.533130279668671E-8	1.526815176095215E-8	1.5212958040369556E-8	1.5164515497391638E-8	1.512186612146471E-8	1.5084240837536174E-8	1.505101654084142E-8	1.5021684450354715E-8	1.4995826491314193E-8	1.4973097462921974E-8	1.4953211436135775E-8	1.4935931288228772E-8	1.492106059547476E-8	1.490843732314067E-8	1.4897928905027558E-8	1.4889428413997522E-8	1.4882851604038195E-8	1.487813466278627E-8	1.4875232557344141E-8	1.4874117890190674E-8	1.4874780209124348E-8	1.4877225737906326E-8	1.488147751438742E-8	1.4887575942023129E-8	1.4895579780199574E-8	1.4905567620232973E-8	1.4917639918949954E-8	1.4931921692524376E-8	1.494856601251546E-8	1.4967758497630514E-8	1.4989723064066884E-8	1.501472929216729E-8	1.5043101899152393E-8	1.5075232994143335E-8	1.5111598059083418E-8	1.5152776988387587E-8	1.5199482095964248E-8	1.5252595864628278E-8	1.5313222540611705E-8	1.5382759751202742E-8	1.546299963872787E-8	1.5556274427326572E-8	1.5665670447535592E-8	1.5795350396535926E-8	1.595105176423908E-8	1.6140881565412254E-8	1.6376628515369407E-8	1.6676018874426352E-8
2.819428225786622E-8	2.698907560992747E-8	2.3124267460879178E-8	2.09863746805471E-8	1.966083788258341E-8	1.877106428828718E-8	1.8138323179378785E-8	1.7668570272621223E-8	1.730827077663822E-8	1.7025000750937892E-8	1.6798117530725887E-8	1.6613934634489496E-8	1.646307365654917E-8	1.6338937600891084E-8	1.623679396484077E-8	1.6153205297007228E-8	1.608566635772727E-8	1.6032369243010738E-8	1.5992051285092693E-8	1.596389938163484E-8	1.594749562592457E-8	1.5942796333396136E-8	1.595014184761533E-8	1.5970299205225187E-8	1.600454497956582E-8	1.6054802745256625E-8	1.6123860654370814E-8	1.6215713189361477E-8	1.6336104208793775E-8	1.6493410043378982E-8	1.6700121952391977E-8	1.697543556457436E-8	1.7349997795251463E-8	1.7875134943040005E-8	1.8642136069354667E-8	1.982638180103477E-8	2.1800987174027515E-8	2.5480464006018208E-8	2.6722034947035404E-8	2.23545822692222E-8	2.0065791976437266E-8	1.870689970267516E-8	1.7827189230067574E-8	1.722031616909068E-8	1.6780830084098826E-8	1.645018832383477E-8	1.6193712234930478E-8	1.5989756449045194E-8	1.5824214946694194E-8	1.5687555804339332E-8	1.5573136027895932E-8	1.547620116223043E-8	1.5393268771007254E-8	1.5321735944728557E-8	1.52596222134681E-8	1.5205396858709128E-8	1.5157860288466173E-8	1.5116060899530422E-8	1.5079235751363237E-8	1.5046767539412224E-8	1.5018152930879188E-8	1.4992978955500493E-8	1.4970905196553514E-8	1.4951650220354954E-8	1.4934981146903976E-8	1.4920705580665292E-8	1.490866533934753E-8	1.4898731572261165E-8	1.489080096946778E-8	1.4884792842335445E-8	1.4880646914676536E-8	1.4878321707703299E-8	1.4877793436109292E-8	1.4879055359833092E-8	1.4882117558871367E-8	1.4887007118760256E-8	1.4893768733567914E-8	1.490246575293218E-8	1.491318172130298E-8	1.492602248284578E-8	1.4941118956529372E-8	1.4958630725591838E-8	1.4978750637663775E-8	1.5001710681810966E-8	1.5027789504511484E-8	1.5057322059724012E-8	1.509071207623411E-8	1.512844829488472E-8	1.5171125820477066E-8	1.521947451299554E-8	1.5274397215168692E-8	1.5337021949859723E-8	1.540877430962766E-8	1.5491479597215856E-8	1.558750973365129E-8	1.569999911785761E-8	1.5833169477832443E-8	1.5992832095914317E-8	1.6187188367720638E-8	1.6428151398581963E-8	1.6733618041137952E-8
